STATUS,POLÍTICA COML.,CODIGO,VD ANTIGO 1,VD ANTIGO 2,PEOPLE,LOJAS,REGIAO GGL,REGIAO GR,REGIAO DIV,NOME GGL,NOME GR,NOME DIV,BRICK,REGIAO IM,ENDEREÇO,BAIRRO,CIDADE,ESTADO,CEP,LATITUDE,LONGITUDE,NOME DA FACHADA,DATA INAUGURAÇÂO,POLO DELIVERY,SAFRA,CLUSTER,TIPO LOJA,VAGAS/ESTACIONAMENTO,PDVs ATIVOS,CD SUPRIDOR,INSCR. ESTADUAL,CNPJ,CENTRO DE CUSTOS,ÁREA DE VENDA,METRO LINEAR,ESCOAMENTO,CLUSTER DE PARCELAMENTO,TELEFONE1,TELEFONE2,CELULAR,E-MAIL,SAB,DOM,FUNC.,2ª a 6ª,PSICOTRÓPICOS,FARMÁCIA POP.,SERVIÇOS FARMACEUTICOS,VACINAS,EAC,DENGUE/COVID,INJETAVEIS,IFOOD,RAPPI,UBER,SUPER EXPRESSA,INICIO DE OBRA,TERMINO DE OBRA,FACHADA,BANDEIRA,BICICLETARIO,IMOBILIÁRIO,REALOCAÇÃO,DATA DA VIRADA,DATA INATIVACAO
ATIVA,417.0,1755,,,L1755,DP DARK STORE BELO HORIZONTE,DARK STORE,DELIVERY,BR,DELIVERY,DELIVERY,-,,,"R JOSE BENEDITO ANTAO,115",CAICARAS,BELO HORIZONTE,MG,31250115,-19.894185,-43.962316,DROGARIAS PACHECO,2022-03-31 00:00:00,NÃO,MADURA,AA_G,SEM TIPO FILIAL,0.0,,VD909,0024827842027,33.438.250/0627-82,,0.0,0.0,NORMAL,PADRÃO,(31)3785-5703,38796620,31998448900,darkstore.bh@dpsp.com.br,24 HORAS,24 HORAS,24 HORAS,24 HORAS,COMERCIALIZA,NÃO COMERCIALIZA,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,,,-,DPA,-,TAKANO,NÃO,-,
ATIVA,375.0,1632,,,L1632,DP ALFENAS,MG SUL DE MINAS,MINAS,BR,JULIAN MAIA,VERONICA GOMES,-,,,"R CORONEL PEDRO CORREA,506",CENTRO,ALFENAS,MG,37130065,-21.430149999999998,-45.94947,DROGARIA SAO PAULO,2022-02-11 00:00:00,NÃO,MADURA,AR_M,SEM TIPO FILIAL,0.0,,VD909,0024827843350,33.438.250/0641-30,3016320000.0,0.0,0.0,NORMAL,PADRÃO,(35)3292-2163,32921271,35998510166,alfenas@dpsp.com.br,07 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,INATIVO,ATIVO,,,NEW,DPA,-,TAKANO,NÃO,-,
ATIVA,13.0,2253,,,L2253,DSP SAO JOSE DO RIO PRETO VII,SP SAO JOSE DO RIO PRETO,SP NOROESTE,SP,BEATRIZ REIS,OLIVEIRA JUNIOR (interino),BRUNA COSTA,,,"AV ALFREDO TEODORO DE OLIVEIRA,1900",MINIDISTRITO IND. SOLO SAGRADO,SAO JOSE DO RIO PRETO,SP,15044045,-20.778879999999997,-49.402300000000004,DROGARIA SAO PAULO,2021-12-22 00:00:00,NÃO,MADURA,POP_M,SEM TIPO FILIAL,0.0,,VD917,124278116118,61.412.110/1126-20,2022530000.0,0.0,0.0,NORMAL,PADRÃO,1732378119,1732173334,17996314409,sjriopreto7@dpsp.com.br,07 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,INATIVO,INATIVO,INATIVO,ATIVO,ATIVO,INATIVO,INATIVO,ATIVO,,,NEW,DSP,-,TAKANO,NÃO,-,
ATIVA,435.0,1726,,,L1726,DP NILOPOLIS 4,RJ BANGU,RJ BAIXADA,RJ,Mayara Monteiro,RODRIGO ROCHA,BRUNO MAGLIANO,,,"EST MIRANDELA,615,QUADRA4 LOTE 206",CENTRO,NILOPOLIS,RJ,26520332,-22.81064,-43.42095,DROGARIAS PACHECO,2022-01-12 00:00:00,NÃO,MADURA,POP_M,SEM TIPO FILIAL,0.0,,VD906,12298749,33.438.250/0642-11,3017260000.0,0.0,0.0,NORMAL,PADRÃO,(21)3743-3353,37433352,,nilopolis4@dpsp.com.br,07 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,INATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,ATIVO,INATIVO,,,NEW,DPA,-,TAKANO,NÃO,-,
ATIVA,130.0,2324,,,L2324,DSP ELDORADO DIADEMA,SP DIADEMA,SP SUL,SP,VICTOR SILVA,ALLAN YOUNG,BRUNA COSTA,,,"AV NOSSA SENHORA DOS NAVEGANTES,329",ELDORADO,DIADEMA,SP,9972260,-23.71916,-46.622569999999996,DROGARIA SAO PAULO,2022-04-09 00:00:00,NÃO,MADURA,POP_M,SEM TIPO FILIAL,0.0,,VD910,286728700110,61.412.110/0071-68,2023240000.0,0.0,0.0,NORMAL,PADRÃO,(11)4293-0512,42930511,11976873599,eldorado.diadema@dpsp.com.br,07 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,COMERCIALIZA,ATIVO,ATIVO,INATIVO,INATIVO,ATIVO,ATIVO,INATIVO,INATIVO,ATIVO,,,NEW,DSP,-,TAKANO,NÃO,-,
ATIVA,660.0,2337,,,L2337,DSP SAO MATEUS II,SP ARICANDUVA,SP LESTE,SP,CAMILA BORGES,VALTER TOMAZ,BRUNA COSTA,,,"AV MATEO BEI,1938",SAO MATEUS,SAO PAULO,SP,3949100,-23.59977,-46.4853,DROGARIA SAO PAULO,2022-06-30 00:00:00,NÃO,MADURA,CBR_M,SEM TIPO FILIAL,0.0,,VD910,136008810117,61.412.110/1141-69,2023370000.0,0.0,0.0,NORMAL,PADRÃO,(11)2365-3384,23653389,11933281917,smateus2@dpsp.com.br,07 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,NÃO COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,ATIVO,INATIVO,INATIVO,ATIVO,ATIVO,INATIVO,INATIVO,ATIVO,,,NEW,DSP,-,TAKANO,NÃO,-,
ATIVA,857.0,2333,,,L2333,DSP ARARAQUARA IV,SP ARARAQUARA,SP NOROESTE,SP,IVAN OLIVEIRA,OLIVEIRA JUNIOR (interino),BRUNA COSTA,,,"R PADRE DUARTE,3068",JARDIM SANTA ANGELINA,ARARAQUARA,SP,14802215,-21.779159999999997,-48.18176,DROGARIA SAO PAULO,2022-10-10 00:00:00,NÃO,MADURA,CBR_M,SEM TIPO FILIAL,0.0,,VD910,181.550.275.110,61.412.110/1147-54,2023330000.0,0.0,0.0,NORMAL,PADRÃO,(16)3303-6490,33036491,16996107364,araraquara4@dpsp.com.br,07 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,INATIVO,INATIVO,INATIVO,ATIVO,ATIVO,INATIVO,INATIVO,ATIVO,,,NEW,DSP,-,TAKANO,NÃO,-,
ATIVA,459.0,1664,,,L1664,DP S F.CO DO ITABAPOANA,RJ CAMPOS,RJ ZONA SUL+LAGOS,RJ,Thaís Cruz,LUDMILA ARAUJO,BRUNO MAGLIANO,,,AV VER EDENITES DA SILVA VIANA,CENTRO	,SAO FRANCISCO DE ITABAPOANA,RJ,28230000,-21.474259999999997,-41.110119999999995,DROGARIAS PACHECO,2022-10-27 00:00:00,NÃO,MADURA,POP_M,SEM TIPO FILIAL,0.0,,VD906,78693606,33.438.250/0313-99,3016640000.0,0.0,0.0,NORMAL,PADRÃO,2230430900,2230430901,21998868578,sfranciscoitabapoana@dpsp.com.br,07 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,COMERCIALIZA,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,INATIVO,INATIVO,,,NEW,DPA,-,TAKANO,NÃO,-,
ATIVA,459.0,1743,,,L1743,DP CABO FRIO 5,RJ LAGOS,RJ ZONA SUL+LAGOS,RJ,Douglas Godim,LUDMILA ARAUJO,BRUNO MAGLIANO,,,"EST DE ANTENOR CARDOSO DA FONSECA,1844",JARDIM ESPERANCA,CABO FRIO,RJ,28920231,-22.84807,-42.045502,DROGARIAS PACHECO,2022-09-30 00:00:00,NÃO,MADURA,POP_M,SEM TIPO FILIAL,0.0,,VD906,82847944,33.438.250/0023-72,3017430000.0,0.0,0.0,NORMAL,PADRÃO,(22)3031-9159,30310163,22997300575,cabofrio5@dpsp.com.br,07 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,NÃO COMERCIALIZA,COMERCIALIZA,ATIVO,INATIVO,INATIVO,INATIVO,ATIVO,ATIVO,INATIVO,INATIVO,INATIVO,,,NEW,DPA,-,TAKANO,NÃO,-,
ATIVA,1.0,2293,,,L2293,DSP CUIABA IV,MT CUIABA,CENTRO OESTE,BR,Nicolas Voinarovski,DAISY TOSTA,-,,,"AV BRASILIA,603",JARDIM DAS AMERICAS,CUIABA,MT,78060601,-15.60962,-56.07103,DROGARIA SAO PAULO,2022-11-12 00:00:00,NÃO,MADURA,AR_M,SEM TIPO FILIAL,0.0,,VD917,139577700,61.412.110/0449-50,2022930000.0,0.0,0.0,NORMAL,PADRÃO,6530511762,6530511763,65999091607,cuiaba4@dpsp.com.br,07 ÀS 23,08 ÀS 22,DOMINGOS E FERIADOS,07 ÀS 23,NÃO COMERCIALIZA,BLOQUEADA,ATIVO,INATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,INATIVO,ATIVO,,,NEW,DSP,-,TAKANO,NÃO,-,
A INAUGURAR,,2300,,,L2300,DSP S JOSE DO RIO PRETO VIII,SP SAO JOSE DO RIO PRETO,SP NOROESTE,,,,,,,"AV  DOS ESTUDANTES,2496",VILA MARIA,SAO JOSE DO RIO PRETO,SP,15025310,,,DROGARIA SAO PAULO,2050-12-31 00:00:00,NÃO,2050,CBR_M,,,,VD910,124383044112,61.412.110/1155-64,,,,,,,,,,,,,,,NÃO COMERCIALIZA,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,,,,,,,,DSP,,,,,
ATIVA,621.0,2345,,,L2345,DSP PIRAJUSSARA III,SP TABOAO,SP SUL,SP,THIAGO CASADO,ALLAN YOUNG,BRUNA COSTA,,,"EST KIZAEMON TAKEUTI,2213",JARDIM CLEMENTINO,TABOAO DA SERRA,SP,6775000,-23.63986,-46.79788,DROGARIA SAO PAULO,2022-12-22 00:00:00,NÃO,MADURA,POP_M,SEM TIPO FILIAL,0.0,,VD910,675534569115,61.412.110/1156-45,2023450000.0,0.0,0.0,NORMAL,PADRÃO,(11)4138-9491,1141389490,11994993249,pirajussara3@dpsp.com.br,24 HORAS,24 HORAS,24 HORAS,24 HORAS,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,INATIVO,INATIVO,INATIVO,ATIVO,ATIVO,INATIVO,INATIVO,ATIVO,,,NEW,DSP,-,TAKANO,NÃO,-,
A INAUGURAR,,2340,,,L2340,DSP SAO GUALTER,SP PINHEIROS,SP CENTRO,,,,,,,"AV SAO GUALTER,931",VILA IDA,SAO PAULO,SP,5455001,,,DROGARIA SAO PAULO,2050-12-31 00:00:00,NÃO,2050,CBR_M,,,,VD910,136744631110,61.412.110/1154-83,,,,,,,,,,,,,,,NÃO COMERCIALIZA,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,,,,,,,,DSP,,,,,
ATIVA,435.0,1673,,,L1673,DP ITAGUAI 4,RJ CAMPO GRANDE,RJ BAIXADA,RJ,Sérgio Correia,RODRIGO ROCHA,BRUNO MAGLIANO,,,R DOUTOR CURVELO CAVALCANTI,CENTRO,ITAGUAI,RJ,23815291,-22.87013,-43.78293,DROGARIAS PACHECO,2023-01-12 00:00:00,NÃO,MADURA,POP_M,SEM TIPO FILIAL,0.0,,VD906,12594658,33.438.250/0654-55,3016730000.0,0.0,0.0,NORMAL,PADRÃO,(21) 3692-2341,(21) 3692-2342,21972225631,itaguai4@dpsp.com.br,24 HORAS,24 HORAS,24 HORAS,24 HORAS,NÃO COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,INATIVO,INATIVO,,,NEW,DPA,SIM,TAKANO,SIM,-,
ATIVA,130.0,2362,,,L2362,DSP QUEIROS FILHO,SP SANTO ANDRE,SP LITORAL+ABC,SP,JAQUES AMORIM,ANDERSON SANTOS,BRUNA COSTA,,,"AV QUEIROS FILHO,900",VILA HUMAITA,SANTO ANDRE,SP,9121000,-23.671512,-46.505054,DROGARIA SAO PAULO,2023-01-16 00:00:00,NÃO,MADURA,CBR_M,SEM TIPO FILIAL,0.0,,VD910,121538784113,61.412.110/1160-21,2023620000.0,0.0,0.0,NORMAL,PADRÃO,(11) 4454-6440,(11) 4454-6441,11976910117,queiros.filho@dpsp.com.br,07 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,NÃO COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,INATIVO,ATIVO,,,NEW,DSP,SIM,TAKANO,SIM,-,
ATIVA,1.0,2382,,,L2382,DSP CUIABA VERDAO,MT CUIABA,CENTRO OESTE,BR,Nicolas Voinarovski,DAISY TOSTA,-,,,AV AGRICOLA PAES DE BARROS,CIDADE ALTA,CUIABA,MT,78030670,-15.606959999999999,-56.121539999999996,DROGARIA SAO PAULO,2023-11-09 00:00:00,NÃO,2023,CBR_G,SEM TIPO FILIAL,0.0,,VD917,139719008,61.412.110/1166-17,2023820000.0,0.0,0.0,NORMAL,PADRÃO,(65) 3028-8697,(65) 3028-8698,65996832078,cuiaba.verdao@dpsp.com.br,07 ÀS 23,08 ÀS 22,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,INATIVO,INATIVO,,,NEW,DSP,-,TAKANO,SIM,-,
ATIVA,118.0,1765,,,L1765,DP SERRA 4,ES VILA VELHA,ES+PR,BR,EM PROCESSO,IURY SOUZA,-,,,AV JOSE MOREIRA MARTINS RATO,DE FATIMA	,SERRA,ES,29160790,-20.248379999999997,-40.266178,DROGARIAS PACHECO,2023-07-20 00:00:00,NÃO,2023,CBR_G,SEM TIPO FILIAL,0.0,,VD908,084006447,33.438.250/0670-75,3017650000.0,0.0,0.0,NORMAL,PADRÃO,2730645051,2730645052,27997717946,serraes4@dpsp.com.br,07 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,INATIVO,INATIVO,INATIVO,ATIVO,ATIVO,INATIVO,INATIVO,ATIVO,,,NEW,DPA,-,TAKANO,SIM,-,
ATIVA,103.0,2375,,,L2375,DSP ESTRADA DO ARRAIAL,PE NORTE,NORDESTE,BR,MALHAINE SANTOS,THIRZA FREITAS,-,,,R DESEM GOIS CAVALCANTE,CASA AMARELA,RECIFE,PE,52060155,-8.030111,-34.907294,DROGARIA SAO PAULO,2023-03-25 00:00:00,NÃO,2023,CBR_G,SEM TIPO FILIAL,0.0,,VD915,108292290,61.412.110/1174-27,2023750000.0,0.0,0.0,NORMAL,PADRÃO,(81) 3035-5648,(81) 3035-5649,81982636108,estrada.arraial@dpsp.com.br,24 HORAS,24 HORAS,24 HORAS,24 HORAS,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,ATIVO,INATIVO,INATIVO,ATIVO,ATIVO,ATIVO,INATIVO,ATIVO,,,NEW,DSP,SIM,TAKANO,SIM,-,
A INAUGURAR,,2388,,,L2388,DSP PARNAMIRIM,PE NORTE,NORDESTE,,,,,,,"AV DEZESSETE DE AGOSTO,468",PARNAMIRIM,RECIFE,PE,52060590,,,DROGARIA SAO PAULO,2050-12-31 00:00:00,NÃO,2050,CBR_M,,,,VD915,108766420,61.412.110/1178-50,,,,,,8130354260,8130354261,,,,,,,,NÃO COMERCIALIZA,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,,,,,,,,DSP,,,,,
ATIVA,1.0,2420,,,L2420,DSP PRIMAVERA DO LESTE,MT INTERIOR,CENTRO OESTE,BR,Cléber Martins,DAISY TOSTA,-,,,"R SANTO AMARO,360",CIDADE PRIMAVERA I	,PRIMAVERA DO LESTE,MT,78850000,-15.54919,-54.29841,DROGARIA SAO PAULO,2023-07-03 00:00:00,NÃO,2023,AA_M,SEM TIPO FILIAL,0.0,,VD917,139924728,61.412.110/1201-34,2024200000.0,0.0,0.0,NORMAL,PADRÃO,(66) 3016-0120,(66) 3016-0121,(22)999043705,primaveraleste@dpsp.com.br,07 ÀS 23,08 ÀS 22,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,INATIVO,INATIVO,,,NEW,DSP,-,TAKANO,SIM,-,
ATIVA,890.0,2404,,,L2404,DSP CERQUILHO,SP ITU,SP INTERIOR,SP,RAFAEL MIGUEL,FERNANDA MALAQUIAS,BRUNA COSTA,,,"AV JOAO PILON,110",JARDIM ESPLANADA,CERQUILHO,SP,18526032,-23.16707,-47.748656999999994,DROGARIA SAO PAULO,2023-06-30 00:00:00,NÃO,2023,CBR_G,SEM TIPO FILIAL,0.0,,VD910,265111290110,61.412.110/1190-47,2024040000.0,0.0,0.0,NORMAL,PADRÃO,(15) 3284-8078,(15) 3284-8079,,cerquilho@dpsp.com.br,24 HORAS,24 HORAS,24 HORAS,24 HORAS,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO POR ANVISA,INATIVO,INATIVO,INATIVO,,,NEW,DSP,-,TAKANO,SIM,-,
A INAUGURAR,0.0,2401,,,L2401,DSP DOIS CORREGOS,SP LIMEIRA,SP NOROESTE,,,,,,,"AV DOIS CORREGOS,1160",DOIS CORREGOS,PIRACICABA,SP,13420610,0.0,0.0,DROGARIA SAO PAULO,2050-12-31 00:00:00,NÃO,2050,AR_G,SEM TIPO FILIAL,0.0,,VD910,120656064117,61.412.110/1197-13,,0.0,0.0,,,,,,,,,,,,NÃO COMERCIALIZA,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,,,,,,,,DSP,,,,,
INATIVA,13.0,2364,,,L2364,DSP BARRETOS CENTRO,SP SAO JOSE DO RIO PRETO,SP NOROESTE,,,,,,,"PC FRANCISCO BARRETO,390",CENTRO,BARRETOS,SP,14780059,-20.55776,-48.567429999999995,DROGARIA SAO PAULO,2023-05-22 00:00:00,NÃO,2023,POP_G,SEM TIPO FILIAL,0.0,,VD917,204.341.719.112,61.412.110/1214-59,2023640000.0,0.0,0.0,,,,,,,,,,,,NÃO COMERCIALIZA,ATIVO,ATIVO,INATIVO,ATIVO,ATIVO,ATIVO,INATIVO,INATIVO,,,,,DSP,,,,,30/04/2025
ATIVA,118.0,1767,,,L1767,DP MARATAIZES,ES VILA VELHA,ES+PR,BR,EM PROCESSO,IURY SOUZA,-,,,"AV SIMAO SOARES,S/N",AREIAS NEGRAS,MARATAIZES,ES,29345000,-21.011029999999998,-40.80995,DROGARIAS PACHECO,2023-09-01 00:00:00,NÃO,2023,CBR_G,SEM TIPO FILIAL,0.0,,VD908,083481141,33.438.250/0455-00,3017670000.0,0.0,0.0,NORMAL,PADRÃO,(28) 2032-0900,(28) 2032-0901,15997677255,marataizes@dpsp.com.br,07 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,NÃO COMERCIALIZA,COMERCIALIZA,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,INATIVO,INATIVO,,,NEW,DPA,-,TAKANO,SIM,-,
ATIVA,175.0,2446,,,L2446,DSP CIDADE NOVO HORIZONTE,SP CATANDUVA,SP NOROESTE,SP,RASMYE HALAWA,OLIVEIRA JUNIOR (interino),BRUNA COSTA,,,"PC PADRE PAULO LEPIK,54",CENTRO,NOVO HORIZONTE,SP,14960032,-21.46819,-49.221700000000006,DROGARIA SAO PAULO,2023-09-11 00:00:00,NÃO,2023,CBR_G,SEM TIPO FILIAL,0.0,,VD917,483.129.046.118,61.412.110/1218-82,2024460000.0,0.0,0.0,NORMAL,PADRÃO,(17) 3543-9380,(17) 3543-9381,17996054536,cnovohorizonte@dpsp.com.br,07 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,NÃO COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,INATIVO,INATIVO,INATIVO,,,NEW,DSP,-,TAKANO,SIM,-,
INATIVA,857.0,2405,,,L2405,DSP VOTUPORANGA II,SP SAO JOSE DO RIO PRETO,SP NOROESTE,SP,-,-,BRUNA COSTA,,,"AV BRASIL,4760",VILA DUTRA,VOTUPORANGA,SP,15500051,-20.410681999999998,-49.976368,DROGARIA SAO PAULO,2023-10-25 00:00:00,NÃO,2023,CBR_G,SEM TIPO FILIAL,0.0,,VD917,718.267.158.110,61.412.110/1220-05,2024050000.0,0.0,0.0,NORMAL,PADRÃO,(17) 3426-5850,(17) 3426-5851,17996345726,votuporanga2@dpsp.com.br,07 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,ATIVO,INATIVO,INATIVO,ATIVO,ATIVO,INATIVO,INATIVO,INATIVO,,,NEW,DSP,-,TAKANO,SIM,-,14/08/2025
ATIVA,130.0,2434,,,L2434,DSP ATLANTICA,SP SANTO ANDRE,SP LITORAL+ABC,SP,JAQUES AMORIM,ANDERSON SANTOS,BRUNA COSTA,,,"AV ATLANTICA,276",VILA VALPARAISO,SANTO ANDRE,SP,9060000,-23.666079999999997,-46.54419,DROGARIA SAO PAULO,2023-10-04 00:00:00,NÃO,2023,AR_G,SEM TIPO FILIAL,0.0,,VD910,121.615.690.112,61.412.110/1215-30,2024340000.0,0.0,0.0,NORMAL,PADRÃO,(11) 4993-9791,(11) 4993-9792,11914117853,atlantica@dpsp.com.br,07 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,INATIVO,ATIVO,,,NEW,DSP,-,TAKANO,SIM,-,
INATIVA,411.0,1793,,,L1793,DP BARREIRO 4,MG OESTE BH,MINAS,BR,-,-,-,,,"AV VISCONDE DE IBITURUNA,182",BARREIRO,BELO HORIZONTE,MG,30640080,-19.974249,-44.016252,DROGARIAS PACHECO,2023-07-28 00:00:00,NÃO,2023,CBR_P,SEM TIPO FILIAL,0.0,,VD909,0024827845662,33.438.250/0686-32,3017930000.0,0.0,0.0,NORMAL,PADRÃO,(31) 2538-7828,(31) 2538-7829,31982759379,barreiro4@dpsp.com.br,07 ÀS 23,NÃO ABRE,CONVENCIONAL,07 ÀS 23,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,ATIVO,INATIVO,ATIVO,ATIVO,ATIVO,INATIVO,INATIVO,INATIVO,,,NEW,DPA,-,TAKANO,SIM,-,30/09/2025
ATIVA,19.0,1782,,,L1782,DP CASTELO,MG NORTE BH,MINAS,BR,POLIANA MATOS,VERONICA GOMES,-,,,"AV DOS ENGENHEIROS,530",CASTELO,BELO HORIZONTE,MG,30840492,-19.891555999999998,-43.997966999999996,DROGARIAS PACHECO,2023-12-26 00:00:00,NÃO,2023,AR_G,SEM TIPO FILIAL,0.0,,VD909,0024827846243,33.438.250/0689-85,3017820000.0,0.0,0.0,NORMAL,PADRÃO,(31) 2533-1748,(31) 2533-1749,31995554739,castelo@dpsp.com.br,07 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,INATIVO,INATIVO,,,NEW,DPA,-,TAKANO,SIM,-,
ATIVA,1.0,2436,,,L2436,DSP SORRISO,MT INTERIOR,CENTRO OESTE,BR,Cléber Martins,DAISY TOSTA,-,,,AV NATALINO JOAO BRESCANSIN,CENTRO-NORTE,SORRISO,MT,78890179,-12.542138,-55.727045,DROGARIA SAO PAULO,2023-09-06 00:00:00,NÃO,2023,AA_M,SEM TIPO FILIAL,0.0,,VD917,139924752,61.412.110/1204-87,2024360000.0,0.0,0.0,NORMAL,PADRÃO,(66) 2013-9658,(66) 2013-9659,66999063569,sorriso@dpsp.com.br,07 ÀS 23,08 ÀS 22,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,INATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,INATIVO,INATIVO,,,NEW,DSP,-,TAKANO,SIM,-,
ATIVA,944.0,2380,,,L2380,DSP BARAO DE MELGACO,MT CUIABA,CENTRO OESTE,BR,Nicolas Voinarovski,DAISY TOSTA,-,,,"R BARAO DE MELGACO,2108",CENTRO-SUL,CUIABA,MT,78020800,-15.605979999999999,-56.105900000000005,DROGARIA SAO PAULO,2023-12-18 00:00:00,NÃO,2023,CBR_G,SEM TIPO FILIAL,0.0,,VD917,139718982,61.412.110/1164-55,2023800000.0,0.0,0.0,NORMAL,PADRÃO,(65) 3046-5702,(65) 3046-5703,65996455047,cuiababaraomelgaco@dpsp.com.br,07 ÀS 23,08 ÀS 22,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,INATIVO,INATIVO,,,NEW,DSP,-,TAKANO,SIM,-,
A INAUGURAR,0.0,2464,,,L2464,DSP RAIMUNDO PEREIRA MAGALHAE,SP FREGUESIA,SP CENTRO,,,,,,,"AV RAIMUNDO PEREIRA DE MAGALHAES,11518",JARDIM PIRITUBA,SAO PAULO,SP,2984035,0.0,0.0,DROGARIA SAO PAULO,2050-12-31 00:00:00,NÃO,2050,CBR_G,SEM TIPO FILIAL,0.0,,VD910,120.960.507.111,61.412.110/1217-00,,0.0,0.0,,,,,,,,,,,,NÃO COMERCIALIZA,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,,,,,,,,DSP,,,,,
ATIVA,531.0,2445,,,L2445,DSP COSTA BARROS,SP ARICANDUVA,SP LESTE,SP,CAMILA BORGES,VALTER TOMAZ,BRUNA COSTA,,,"R COSTA BARROS,2050",SITIO PINHEIRINHO,SAO PAULO,SP,3210001,-23.601585999999998,-46.548038999999996,DROGARIA SAO PAULO,2023-11-25 00:00:00,NÃO,2023,CBR_G,SEM TIPO FILIAL,0.0,,VD910,120.996.520.115,61.412.110/1221-88,2024450000.0,0.0,0.0,NORMAL,PADRÃO,(11) 2318-2500,(11) 2318-2501,11937787382,costa.barros@dpsp.com.br,24 HORAS,24 HORAS,24 HORAS,24 HORAS,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,INATIVO,INATIVO,,,NEW,DSP,-,TAKANO,SIM,-,
